order_time,order_id,order_date,allot_time,accept_time,pickup_time,delivered_time,rider_id,first_mile_distance,last_mile_distance,alloted_orders,delivered_orders,cancelled,undelivered_orders,lifetime_order_count,reassignment_method,reassignment_reason,reassigned_order,session_time,cancelled_time
2021-02-06 09:05:15,128282,2021-02-06 00:00:00,2021-02-06 09:05:26,2021-02-06 09:07:14,2021-02-06 09:24:08,2021-02-06 09:44:08,1773,0.2361,2.2,123.0,123.0,0,0.0,318.0,,,,230.1833333333333,
2021-02-06 09:05:15,128283,2021-02-06 00:00:00,2021-02-06 09:05:31,2021-02-06 09:05:39,2021-02-06 09:13:16,2021-02-06 09:24:04,3953,0.0701501192915,4.5,60.0,59.0,0,1.0,103.0,,,,72.68333333333334,
2021-02-06 09:05:18,128284,2021-02-06 00:00:00,2021-02-06 09:05:18,2021-02-06 09:05:28,2021-02-06 09:18:15,2021-02-06 09:25:00,1418,0.18073367036,1.11,316.0,316.0,0,0.0,761.0,,,,83.23333333333333,
2021-02-06 09:05:18,128285,2021-02-06 00:00:00,2021-02-06 09:06:00,2021-02-06 09:07:18,2021-02-06 09:17:39,2021-02-06 09:30:09,5049,1.8199,1.91,7.0,7.0,0,0.0,270.0,,,,181.05,
2021-02-06 09:05:19,128286,2021-02-06 00:00:00,2021-02-06 09:05:32,2021-02-06 09:06:44,2021-02-06 09:28:46,2021-02-06 09:47:42,12826,0.00332950961613,3.17,39.0,39.0,0,0.0,61.0,,,,186.4833333333333,
2021-02-06 09:05:19,128287,2021-02-06 00:00:00,2021-02-06 09:05:31,2021-02-06 09:05:56,2021-02-06 09:22:56,2021-02-06 09:30:29,1061,0.110946346266,1.65,119.0,118.0,0,1.0,242.0,,,,105.03333333333332,
2021-02-06 09:05:20,128288,2021-02-06 00:00:00,2021-02-06 09:05:20,2021-02-06 09:05:40,2021-02-06 09:21:46,2021-02-06 09:29:10,8788,2.0927,2.39,124.0,123.0,0,1.0,194.0,,,,281.8,
2021-02-06 09:05:20,128289,2021-02-06 00:00:00,2021-02-06 09:05:55,2021-02-06 09:06:34,2021-02-06 09:17:53,2021-02-06 09:26:33,1490,0.6506,3.48,231.0,229.0,0,2.0,2366.0,,,,189.58333333333331,
2021-02-06 09:05:20,128290,2021-02-06 00:00:00,2021-02-06 09:05:21,2021-02-06 09:06:06,2021-02-06 09:13:57,2021-02-06 09:30:19,63,2.1558,3.57,37.0,37.0,0,0.0,335.0,,,,335.33333333333337,
2021-02-06 09:05:20,128291,2021-02-06 00:00:00,2021-02-06 09:06:09,2021-02-06 09:06:18,2021-02-06 09:36:27,2021-02-06 09:49:23,1909,0.4721,0.64,222.0,222.0,0,0.0,282.0,,,,271.4833333333333,
2021-02-06 09:05:24,128293,2021-02-06 00:00:00,2021-02-06 09:05:55,2021-02-06 09:07:46,2021-02-06 09:18:19,2021-02-06 09:32:38,3397,1.4684,4.05,150.0,145.0,0,5.0,1133.0,,,,155.4,
2021-02-06 09:05:24,128292,2021-02-06 00:00:00,2021-02-06 09:06:01,2021-02-06 09:06:09,2021-02-06 09:16:02,2021-02-06 09:45:25,5586,1.0267,4.89,,,0,,10.0,,,,215.4,
2021-02-06 09:05:25,128294,2021-02-06 00:00:00,2021-02-06 09:05:32,2021-02-06 09:06:25,2021-02-06 09:32:24,2021-02-06 09:42:47,11163,2.4298,2.71,38.0,38.0,0,0.0,132.0,,,,78.48333333333333,
2021-02-06 09:05:27,128295,2021-02-06 00:00:00,2021-02-06 09:05:32,2021-02-06 09:05:43,2021-02-06 09:21:26,2021-02-06 09:31:15,11108,1.0167,4.88,52.0,51.0,0,1.0,280.0,,,,211.91666666666669,
2021-02-06 09:05:27,128296,2021-02-06 00:00:00,2021-02-06 09:05:29,2021-02-06 09:05:52,2021-02-06 09:20:52,2021-02-06 09:35:44,7361,0.3633,2.99,12.0,12.0,0,0.0,53.0,,,,205.91666666666663,
2021-02-06 09:05:27,128297,2021-02-06 00:00:00,2021-02-06 09:06:18,2021-02-06 09:07:03,2021-02-06 09:29:39,2021-02-06 09:42:41,13075,2.1919,1.83,12.0,12.0,0,0.0,6802.0,,,,67.61666666666667,
2021-02-06 09:05:27,128298,2021-02-06 00:00:00,2021-02-06 09:05:29,2021-02-06 09:05:48,2021-02-06 09:23:58,2021-02-06 09:43:54,13173,2.7962,2.2,14.0,14.0,0,0.0,156.0,,,,0.7,
2021-02-06 09:05:28,128299,2021-02-06 00:00:00,2021-02-06 09:05:34,2021-02-06 09:05:58,2021-02-06 09:30:42,2021-02-06 09:39:46,1307,0.3722,0.4,131.0,131.0,0,0.0,180.0,,,,282.7,
2021-02-06 09:05:28,128300,2021-02-06 00:00:00,2021-02-06 09:05:29,2021-02-06 09:05:37,2021-02-06 09:14:31,2021-02-06 09:23:18,271,0.4824,3.92,102.0,102.0,0,0.0,150.0,,,,314.2333333333333,
2021-02-06 09:05:28,128301,2021-02-06 00:00:00,2021-02-06 09:06:21,2021-02-06 09:06:40,2021-02-06 09:13:46,2021-02-06 09:25:38,547,0.5468,3.9,68.0,68.0,0,0.0,552.0,,,,176.13333333333333,
2021-02-06 09:05:30,128302,2021-02-06 00:00:00,2021-02-06 09:05:31,2021-02-06 09:06:15,2021-02-06 09:35:53,2021-02-06 09:49:05,10746,2.4056,2.29,102.0,101.0,0,1.0,753.0,,,,395.5,
2021-02-06 09:05:31,128303,2021-02-06 00:00:00,2021-02-06 09:05:43,2021-02-06 09:06:00,2021-02-06 09:14:25,2021-02-06 09:22:51,11119,1.6943,1.97,93.0,91.0,0,2.0,203.0,,,,46.46666666666667,
2021-02-06 09:05:32,128304,2021-02-06 00:00:00,2021-02-06 09:05:33,2021-02-06 09:10:07,2021-02-06 09:28:36,2021-02-06 09:37:56,2715,1.0713,2.06,260.0,255.0,0,5.0,795.0,,,,137.76666666666668,
2021-02-06 09:05:32,128305,2021-02-06 00:00:00,2021-02-06 09:05:33,2021-02-06 09:05:38,2021-02-06 09:10:55,2021-02-06 09:19:32,558,2.0498,1.99,144.0,137.0,0,7.0,737.0,,,,153.45,
2021-02-06 09:05:33,128307,2021-02-06 00:00:00,2021-02-06 09:06:30,2021-02-06 09:08:29,2021-02-06 09:24:05,2021-02-06 09:32:02,8936,2.8315,1.88,8.0,8.0,0,0.0,105.0,,,,155.55,
2021-02-06 09:05:33,128306,2021-02-06 00:00:00,2021-02-06 09:05:41,2021-02-06 09:07:20,2021-02-06 09:20:32,2021-02-06 09:47:51,784,0.6992,1.38,68.0,66.0,0,2.0,166.0,,,,211.16666666666663,
2021-02-06 09:05:34,128308,2021-02-06 00:00:00,2021-02-06 09:05:39,2021-02-06 09:06:03,2021-02-06 09:21:06,2021-02-06 09:29:24,13012,0.628,0.74,164.0,162.0,0,2.0,630.0,,,,189.01666666666668,
2021-02-06 09:05:35,128309,2021-02-06 00:00:00,2021-02-06 09:10:30,2021-02-06 09:12:30,2021-02-06 09:35:47,2021-02-06 10:11:25,13174,2.4144,7.59,35.0,35.0,0,0.0,89.0,,,,9.766666666666667,
2021-02-06 09:05:36,128310,2021-02-06 00:00:00,2021-02-06 09:05:43,2021-02-06 09:07:21,2021-02-06 09:24:34,2021-02-06 09:37:25,387,1.8138,0.73,169.0,168.0,0,1.0,255.0,,,,192.7,
2021-02-06 09:05:36,128311,2021-02-06 00:00:00,2021-02-06 09:05:57,2021-02-06 09:06:04,2021-02-06 09:18:11,2021-02-06 09:35:01,1611,0.5047,2.08,232.0,232.0,0,0.0,490.0,,,,329.8333333333333,
2021-02-06 09:05:43,128312,2021-02-06 00:00:00,2021-02-06 09:05:43,2021-02-06 09:06:14,2021-02-06 09:23:09,2021-02-06 09:38:05,745,2.5913,4.8,200.0,200.0,0,0.0,290.0,,,,171.78333333333333,
2021-02-06 09:05:44,128313,2021-02-06 00:00:00,2021-02-06 09:05:44,2021-02-06 09:05:54,2021-02-06 09:19:53,2021-02-06 09:37:33,1935,1.7165,5.82,239.0,235.0,0,4.0,1474.0,,,,168.31666666666666,
2021-02-06 09:05:47,128314,2021-02-06 00:00:00,2021-02-06 09:06:29,2021-02-06 09:08:27,2021-02-06 09:14:51,2021-02-06 09:21:19,3905,1.4501,0.97,21.0,21.0,0,0.0,58.0,,,,155.78333333333333,
2021-02-06 09:05:49,128315,2021-02-06 00:00:00,2021-02-06 09:05:51,2021-02-06 09:06:15,2021-02-06 09:27:01,2021-02-06 09:42:25,8755,1.6153,4.13,133.0,132.0,0,1.0,589.0,,,,215.21666666666667,
2021-02-06 09:05:49,128316,2021-02-06 00:00:00,2021-02-06 09:05:59,2021-02-06 09:06:24,2021-02-06 09:27:29,2021-02-06 09:55:46,2986,0.7954,4.04,12.0,12.0,0,0.0,108.0,,,,245.65,
2021-02-06 09:05:49,128317,2021-02-06 00:00:00,2021-02-06 09:05:51,2021-02-06 09:07:02,2021-02-06 09:28:38,2021-02-06 09:42:52,2815,0.5555,0.84,6.0,6.0,0,0.0,106.0,,,,186.16666666666663,
2021-02-06 09:05:49,128318,2021-02-06 00:00:00,2021-02-06 09:05:50,2021-02-06 09:08:28,2021-02-06 09:15:09,2021-02-06 09:33:20,864,1.3675,1.11,42.0,41.0,0,1.0,309.0,,,,66.63333333333334,
2021-02-06 09:05:50,128321,2021-02-06 00:00:00,2021-02-06 09:06:21,2021-02-06 09:06:40,2021-02-06 09:23:22,2021-02-06 09:40:48,1547,2.9426,2.52,69.0,69.0,0,0.0,130.0,,,,215.83333333333331,
2021-02-06 09:05:50,128319,2021-02-06 00:00:00,2021-02-06 09:05:52,2021-02-06 09:06:16,2021-02-06 09:20:03,2021-02-06 09:37:47,2070,2.6602,2.25,85.0,84.0,0,1.0,1149.0,,,,209.78333333333333,
2021-02-06 09:05:50,128320,2021-02-06 00:00:00,2021-02-06 09:05:51,2021-02-06 09:06:45,2021-02-06 09:34:11,2021-02-06 09:42:14,11006,2.0259,2.67,102.0,102.0,0,0.0,130.0,,,,202.51666666666668,
2021-02-06 09:05:51,128323,2021-02-06 00:00:00,2021-02-06 09:05:53,2021-02-06 09:07:17,2021-02-06 09:15:56,2021-02-06 09:22:11,384,1.3654,1.67,135.0,135.0,0,0.0,227.0,,,,215.85,
2021-02-06 09:05:52,128322,2021-02-06 00:00:00,2021-02-06 09:08:22,2021-02-06 09:08:33,2021-02-06 09:21:31,2021-02-06 09:27:34,1938,0.7606,0.66,26.0,26.0,0,0.0,302.0,,,,209.0833333333333,
2021-02-06 09:05:52,128324,2021-02-06 00:00:00,2021-02-06 09:05:53,2021-02-06 09:06:03,2021-02-06 09:16:02,2021-02-06 09:33:16,227,1.2251,4.17,10.0,10.0,0,0.0,33.0,,,,194.75,
2021-02-06 09:05:53,128325,2021-02-06 00:00:00,2021-02-06 09:06:40,2021-02-06 09:08:01,2021-02-06 09:12:00,2021-02-06 09:41:13,790,0.3439,4.43,53.0,52.0,0,1.0,96.0,,,,209.86666666666667,
2021-02-06 09:05:54,128326,2021-02-06 00:00:00,2021-02-06 09:06:48,2021-02-06 09:07:27,2021-02-06 09:16:49,2021-02-06 09:25:53,1674,1.8312,0.49,279.0,279.0,0,0.0,331.0,,,,134.81666666666666,
2021-02-06 09:05:55,128327,2021-02-06 00:00:00,2021-02-06 09:05:56,2021-02-06 09:06:57,2021-02-06 09:25:03,2021-02-06 09:33:31,345,0.7464,0.57,59.0,58.0,0,1.0,89.0,,,,184.76666666666668,
2021-02-06 09:05:55,128328,2021-02-06 00:00:00,2021-02-06 09:05:56,2021-02-06 09:06:09,2021-02-06 09:11:24,2021-02-06 09:31:23,9141,1.619,4.23,88.0,88.0,0,0.0,342.0,,,,335.91666666666663,
2021-02-06 09:05:55,128329,2021-02-06 00:00:00,2021-02-06 09:06:18,2021-02-06 09:07:17,2021-02-06 09:12:21,2021-02-06 09:32:11,3425,0.4629,4.66,215.0,214.0,0,1.0,7283.0,,,,190.76666666666665,
2021-02-06 09:05:56,128330,2021-02-06 00:00:00,2021-02-06 09:06:33,2021-02-06 09:08:10,2021-02-06 09:13:29,2021-02-06 09:38:06,8608,1.2177,2.31,23.0,23.0,0,0.0,99.0,,,,332.2833333333333,
2021-02-06 09:05:57,128331,2021-02-06 00:00:00,2021-02-06 09:07:00,2021-02-06 09:08:27,2021-02-06 09:27:26,2021-02-06 09:34:40,3100,0.0348393142049,0.99,,,0,,28.0,,,,155.95,
2021-02-06 09:05:57,128332,2021-02-06 00:00:00,2021-02-06 09:06:24,2021-02-06 09:06:45,2021-02-06 09:16:16,2021-02-06 09:27:10,10257,1.5594,1.96,2.0,2.0,0,0.0,37.0,,,,139.15,
2021-02-06 09:05:58,128333,2021-02-06 00:00:00,2021-02-06 09:06:42,2021-02-06 09:11:47,2021-02-06 09:14:58,2021-02-06 09:20:30,232,0.7696,0.89,11.0,11.0,0,0.0,60.0,,,,155.96666666666667,
2021-02-06 09:05:59,128334,2021-02-06 00:00:00,2021-02-06 09:06:00,2021-02-06 09:07:03,2021-02-06 09:26:07,2021-02-06 09:40:37,11190,1.651,1.29,59.0,59.0,0,0.0,271.0,,,,152.8,
2021-02-06 09:06:02,128335,2021-02-06 00:00:00,2021-02-06 09:16:05,2021-02-06 09:25:49,2021-02-06 09:35:12,2021-02-06 09:53:46,3984,2.609,1.81,15.0,15.0,0,0.0,48.0,,,,187.25,
2021-02-06 09:06:08,128336,2021-02-06 00:00:00,2021-02-06 09:07:35,2021-02-06 09:07:53,2021-02-06 09:30:12,2021-02-06 09:50:40,13175,1.1034,1.16,23.0,23.0,0,0.0,265.0,,,,46.6,
2021-02-06 09:06:09,128337,2021-02-06 00:00:00,2021-02-06 09:06:10,2021-02-06 09:06:18,2021-02-06 09:18:18,2021-02-06 09:32:05,936,2.5878,3.31,222.0,221.0,0,1.0,576.0,,,,160.26666666666668,
2021-02-06 09:06:10,128338,2021-02-06 00:00:00,2021-02-06 09:06:45,2021-02-06 09:08:13,2021-02-06 09:08:44,2021-02-06 09:18:23,11981,1.1368,2.39,282.0,281.0,0,1.0,3975.0,,,,211.65,
2021-02-06 09:06:13,128339,2021-02-06 00:00:00,2021-02-06 09:06:37,2021-02-06 09:07:47,2021-02-06 09:17:41,2021-02-06 09:40:43,1826,0.5958,2.29,57.0,57.0,0,0.0,94.0,,,,216.21666666666667,
2021-02-06 09:06:13,128340,2021-02-06 00:00:00,2021-02-06 09:06:15,2021-02-06 09:06:29,2021-02-06 09:17:54,2021-02-06 09:34:05,6179,2.6964,5.23,7.0,7.0,0,0.0,211.0,,,,208.51666666666668,
2021-02-06 09:06:14,128341,2021-02-06 00:00:00,2021-02-06 09:06:16,2021-02-06 09:06:27,2021-02-06 09:18:34,2021-02-06 09:32:13,407,2.3915,3.22,86.0,85.0,0,1.0,554.0,,,,201.98333333333332,
2021-02-06 09:06:16,128342,2021-02-06 00:00:00,2021-02-06 09:07:02,2021-02-06 09:08:13,2021-02-06 09:38:08,2021-02-06 09:43:00,2933,1.2828,1.18,184.0,183.0,0,1.0,1039.0,,,,248.25,
2021-02-06 09:06:17,128343,2021-02-06 00:00:00,2021-02-06 09:06:18,2021-02-06 09:06:23,2021-02-06 09:20:33,2021-02-06 09:45:49,11066,2.4337,4.64,64.0,64.0,0,0.0,660.0,,,,286.8833333333333,
2021-02-06 09:06:17,128344,2021-02-06 00:00:00,2021-02-06 09:06:17,2021-02-06 09:06:26,2021-02-06 09:20:31,2021-02-06 09:37:10,1918,0.4595,5.12,254.0,253.0,0,1.0,2241.0,,,,209.28333333333333,
2021-02-06 09:06:17,128345,2021-02-06 00:00:00,2021-02-06 09:06:28,2021-02-06 09:08:06,2021-02-06 09:18:20,2021-02-06 09:33:08,12864,2.866,2.78,,,0,,7.0,,,,160.78333333333333,
2021-02-06 09:06:18,128346,2021-02-06 00:00:00,2021-02-06 09:06:19,2021-02-06 09:06:24,2021-02-06 09:17:09,2021-02-06 09:28:30,663,0.2369,3.26,354.0,352.0,0,2.0,2892.0,,,,321.5,
2021-02-06 09:06:21,128347,2021-02-06 00:00:00,2021-02-06 09:10:01,2021-02-06 09:10:15,2021-02-06 09:17:49,2021-02-06 09:39:55,932,2.2323,6.78,22.0,22.0,0,0.0,43.0,,,,216.35,
2021-02-06 09:06:22,128348,2021-02-06 00:00:00,2021-02-06 09:07:15,2021-02-06 09:09:26,2021-02-06 09:24:03,2021-02-06 09:40:17,11100,0.7618,1.08,154.0,154.0,0,0.0,385.0,,,,216.36666666666667,
2021-02-06 09:06:22,128349,2021-02-06 00:00:00,2021-02-06 09:06:51,2021-02-06 09:07:01,2021-02-06 09:15:19,2021-02-06 09:37:27,12120,0.6674,4.98,104.0,103.0,0,1.0,268.0,,,,190.55,
2021-02-06 09:06:23,128350,2021-02-06 00:00:00,2021-02-06 09:07:05,2021-02-06 09:07:35,2021-02-06 09:32:32,2021-02-06 09:57:39,5586,1.43,5.56,,,0,,10.0,,,,216.38333333333333,
2021-02-06 09:06:24,128351,2021-02-06 00:00:00,2021-02-06 09:06:43,2021-02-06 09:08:08,2021-02-06 09:32:21,2021-02-06 09:46:48,1189,1.3915,3.95,227.0,226.0,0,1.0,663.0,,,,215.4333333333333,
2021-02-06 09:06:26,128352,2021-02-06 00:00:00,2021-02-06 09:06:55,2021-02-06 09:08:22,2021-02-06 09:23:35,2021-02-06 09:39:20,28,1.7194,1.89,60.0,60.0,0,0.0,1194.0,,,,213.76666666666668,
2021-02-06 09:06:26,128353,2021-02-06 00:00:00,2021-02-06 09:09:34,2021-02-06 09:10:28,2021-02-06 09:34:03,2021-02-06 09:43:22,1134,0.8313,1.6,205.0,202.0,0,3.0,1520.0,,,,336.43333333333334,
2021-02-06 09:06:27,128354,2021-02-06 00:00:00,2021-02-06 09:06:59,2021-02-06 09:07:59,2021-02-06 09:14:40,2021-02-06 09:23:17,11283,1.9296,2.82,367.0,365.0,0,2.0,2557.0,,,,150.13333333333333,
2021-02-06 09:06:27,128355,2021-02-06 00:00:00,2021-02-06 09:06:28,2021-02-06 09:08:00,2021-02-06 09:17:04,2021-02-06 09:25:51,2083,2.0107,2.49,46.0,46.0,0,0.0,78.0,,,,174.86666666666667,
2021-02-06 09:06:29,128356,2021-02-06 00:00:00,2021-02-06 09:06:30,2021-02-06 09:07:57,2021-02-06 09:20:07,2021-02-06 09:31:05,10239,2.1475,5.8,46.0,46.0,0,0.0,158.0,,,,20.716666666666665,
2021-02-06 09:06:29,128357,2021-02-06 00:00:00,2021-02-06 09:09:58,2021-02-06 09:10:06,2021-02-06 09:25:13,2021-02-06 09:32:49,10928,2.5112,0.44,102.0,100.0,0,2.0,7472.0,,,,389.76666666666665,
2021-02-06 09:06:30,128358,2021-02-06 00:00:00,2021-02-06 09:06:44,2021-02-06 09:08:24,2021-02-06 09:16:15,2021-02-06 09:25:44,4069,2.1913,2.14,20.0,19.0,0,1.0,130.0,,,,156.5,
2021-02-06 09:06:31,128359,2021-02-06 00:00:00,2021-02-06 09:07:24,2021-02-06 09:08:04,2021-02-06 09:15:04,2021-02-06 09:22:23,11565,0.8127,1.3,108.0,108.0,0,0.0,483.0,,,,216.51666666666668,
2021-02-06 09:06:32,128361,2021-02-06 00:00:00,2021-02-06 09:07:11,2021-02-06 09:07:50,2021-02-06 09:23:56,2021-02-06 09:31:26,1826,0.929,0.37,57.0,57.0,0,0.0,94.0,,,,216.53333333333333,
2021-02-06 09:06:32,128360,2021-02-06 00:00:00,2021-02-06 09:07:30,2021-02-06 09:09:08,2021-02-06 09:15:25,2021-02-06 09:21:20,6114,0.0499072613078,0.59,247.0,247.0,0,0.0,608.0,,,,212.26666666666668,
2021-02-06 09:06:33,128362,2021-02-06 00:00:00,2021-02-06 09:06:34,2021-02-06 09:06:48,2021-02-06 09:19:38,2021-02-06 09:31:44,554,2.5109,1.5,261.0,260.0,0,1.0,290.0,,,,293.53333333333336,
2021-02-06 09:06:33,128363,2021-02-06 00:00:00,2021-02-06 09:23:19,2021-02-06 09:23:41,2021-02-06 09:29:55,2021-02-06 09:33:40,11565,1.5051,0.2,108.0,108.0,0,0.0,483.0,auto,Auto Reassignment basis Inaction. coreengine.tasks.repush_order_to_aa_bucket,1.0,216.55,
2021-02-06 09:06:36,128364,2021-02-06 00:00:00,2021-02-06 09:06:42,2021-02-06 09:06:50,2021-02-06 09:11:55,2021-02-06 09:18:44,12972,0.154960668328,1.24,,,0,,222.0,,,,156.6,
2021-02-06 09:06:37,128365,2021-02-06 00:00:00,2021-02-06 09:06:38,2021-02-06 09:06:47,2021-02-06 09:16:10,2021-02-06 09:26:16,11124,0.8807,3.7,44.0,44.0,0,0.0,162.0,,,,216.61666666666667,
2021-02-06 09:06:41,128366,2021-02-06 00:00:00,2021-02-06 09:06:53,2021-02-06 09:07:28,2021-02-06 09:24:50,2021-02-06 09:37:54,2965,2.0672,1.33,1.0,1.0,0,0.0,1390.0,,,,265.5,
2021-02-06 09:06:41,128367,2021-02-06 00:00:00,2021-02-06 09:06:58,2021-02-06 09:08:54,2021-02-06 09:24:23,2021-02-06 09:36:45,5696,0.0760198214543,2.81,104.0,103.0,0,1.0,5660.0,,,,56.46666666666667,
2021-02-06 09:06:42,128368,2021-02-06 00:00:00,2021-02-06 09:06:43,2021-02-06 09:06:45,2021-02-06 09:12:37,2021-02-06 09:22:52,961,0.8275,1.13,256.0,254.0,0,2.0,384.0,,,,216.7,
2021-02-06 09:06:42,128369,2021-02-06 00:00:00,2021-02-06 09:12:44,2021-02-06 09:12:53,2021-02-06 09:24:20,2021-02-06 09:36:40,12806,2.4281,2.23,19.0,19.0,0,0.0,1081.0,,,,142.66666666666666,
2021-02-06 09:06:43,128370,2021-02-06 00:00:00,2021-02-06 09:08:27,2021-02-06 09:09:11,2021-02-06 09:26:40,2021-02-06 09:43:13,6114,1.2132,3.92,247.0,247.0,0,0.0,608.0,,,,212.45,
2021-02-06 09:06:43,128371,2021-02-06 00:00:00,2021-02-06 09:07:28,2021-02-06 09:08:18,2021-02-06 09:17:41,2021-02-06 09:39:02,11049,0.00881110043243,5.03,161.0,161.0,0,0.0,1984.0,,,,235.4333333333333,
2021-02-06 09:06:44,128372,2021-02-06 00:00:00,2021-02-06 09:07:44,2021-02-06 09:08:08,,,13086,0.0211298761853,0.89,3.0,3.0,1,0.0,7.0,,,,90.88333333333334,2021-02-06 10:45:21
2021-02-06 09:06:45,128373,2021-02-06 00:00:00,2021-02-06 09:06:46,2021-02-06 09:08:28,2021-02-06 09:17:53,2021-02-06 09:33:45,1104,0.0593314472695,4.19,55.0,55.0,0,0.0,101.0,,,,189.45,
2021-02-06 09:06:46,128374,2021-02-06 00:00:00,2021-02-06 09:09:47,2021-02-06 09:10:33,2021-02-06 09:31:42,2021-02-06 09:58:00,6145,3.0883,5.85,157.0,155.0,0,2.0,678.0,,,,336.1,
2021-02-06 09:06:46,128375,2021-02-06 00:00:00,2021-02-06 10:52:57,2021-02-06 10:53:03,,,13176,1.4012,3.81,10.0,10.0,1,0.0,186.0,auto,Reassign,1.0,182.21666666666667,2021-02-06 10:55:29
2021-02-06 09:06:46,128376,2021-02-06 00:00:00,2021-02-06 09:06:47,2021-02-06 09:07:57,2021-02-06 09:23:16,2021-02-06 09:42:12,3575,2.7546,4.93,215.0,214.0,0,1.0,1418.0,,,,123.98333333333332,
2021-02-06 09:06:46,128377,2021-02-06 00:00:00,2021-02-06 09:16:07,2021-02-06 09:17:11,2021-02-06 09:23:51,2021-02-06 09:33:40,217,1.413,2.17,433.0,429.0,0,4.0,1314.0,auto,Reassignment Request from SE portal.,1.0,199.1833333333333,
2021-02-06 09:06:47,128378,2021-02-06 00:00:00,2021-02-06 09:06:49,2021-02-06 09:07:56,2021-02-06 09:21:09,2021-02-06 09:42:06,3465,2.4268,4.5,28.0,27.0,0,1.0,181.0,,,,250.31666666666663,
2021-02-06 09:06:48,128379,2021-02-06 00:00:00,2021-02-06 09:06:55,2021-02-06 09:10:04,2021-02-06 09:23:48,2021-02-06 09:39:13,1883,0.8916,1.39,18.0,18.0,0,0.0,55.0,,,,216.1833333333333,
2021-02-06 09:06:48,128380,2021-02-06 00:00:00,2021-02-06 09:07:17,2021-02-06 09:07:30,2021-02-06 09:24:47,2021-02-06 09:32:11,4237,0.0142665359493,2.11,121.0,121.0,0,0.0,749.0,,,,216.31666666666663,
2021-02-06 09:06:48,128381,2021-02-06 00:00:00,2021-02-06 09:07:24,2021-02-06 09:08:28,2021-02-06 09:25:33,2021-02-06 09:57:51,1901,0.114073955389,1.71,416.0,413.0,0,3.0,935.0,,,,216.28333333333333,
2021-02-06 09:06:51,128382,2021-02-06 00:00:00,2021-02-06 09:07:02,2021-02-06 09:07:10,2021-02-06 09:24:02,2021-02-06 09:49:13,7965,1.7586,4.92,41.0,41.0,0,0.0,421.0,,,,205.71666666666667,
2021-02-06 09:06:51,128383,2021-02-06 00:00:00,2021-02-06 09:06:55,2021-02-06 09:07:50,2021-02-06 09:17:38,2021-02-06 09:31:39,11272,1.3601,2.35,135.0,135.0,0,0.0,848.0,,,,155.81666666666666,
2021-02-06 09:06:51,128384,2021-02-06 00:00:00,2021-02-06 09:07:45,2021-02-06 09:09:51,2021-02-06 09:22:29,2021-02-06 09:34:40,5242,1.1234,2.32,141.0,140.0,0,1.0,501.0,,,,212.66666666666669,
2021-02-06 09:06:51,128385,2021-02-06 00:00:00,2021-02-06 09:07:41,2021-02-06 09:13:25,2021-02-06 09:22:19,2021-02-06 09:37:19,6509,1.7156,1.92,156.0,154.0,0,2.0,593.0,,,,295.2833333333333,
2021-02-06 09:06:52,128387,2021-02-06 00:00:00,2021-02-06 09:06:53,2021-02-06 09:07:42,2021-02-06 09:14:16,2021-02-06 09:22:35,1390,2.162,0.95,142.0,142.0,0,0.0,210.0,,,,318.6333333333333,
2021-02-06 09:06:52,128386,2021-02-06 00:00:00,2021-02-06 09:08:25,2021-02-06 09:09:53,2021-02-06 09:30:13,2021-02-06 10:17:40,12735,2.2007,6.09,,,0,,4.0,,,,287.76666666666665,
2021-02-06 09:06:53,128388,2021-02-06 00:00:00,2021-02-06 09:06:54,2021-02-06 09:08:33,2021-02-06 09:47:05,2021-02-06 10:31:33,8944,1.4666,2.52,,,0,,4.0,,,,39.03333333333333,
2021-02-06 09:06:53,128389,2021-02-06 00:00:00,2021-02-06 09:07:15,2021-02-06 09:09:11,2021-02-06 09:25:50,2021-02-06 09:40:23,3211,2.5799,1.5,99.0,98.0,0,1.0,229.0,,,,119.83333333333331,
2021-02-06 09:06:54,128390,2021-02-06 00:00:00,2021-02-06 09:06:55,2021-02-06 09:07:55,2021-02-06 09:15:59,2021-02-06 09:45:27,392,2.4934,5.56,29.0,28.0,0,1.0,3369.0,,,,324.8333333333333,
2021-02-06 09:06:55,128391,2021-02-06 00:00:00,2021-02-06 09:06:59,2021-02-06 09:08:11,2021-02-06 09:15:38,2021-02-06 09:27:56,3034,0.195382217279,1.7,21.0,21.0,0,0.0,126.0,,,,314.5,
2021-02-06 09:06:57,128392,2021-02-06 00:00:00,2021-02-06 09:07:11,2021-02-06 09:08:38,2021-02-06 09:12:09,2021-02-06 09:21:24,12975,0.119418529806,2.76,10.0,10.0,0,0.0,529.0,,,,141.85,
2021-02-06 09:06:58,128393,2021-02-06 00:00:00,2021-02-06 09:06:59,2021-02-06 09:07:04,2021-02-06 09:25:25,2021-02-06 09:44:44,3261,1.6677,3.82,12.0,12.0,0,0.0,169.0,,,,156.6,
2021-02-06 09:06:58,128394,2021-02-06 00:00:00,2021-02-06 09:07:09,2021-02-06 09:07:24,2021-02-06 09:23:26,2021-02-06 09:33:14,564,0.4134,1.7,144.0,142.0,0,2.0,2611.0,,,,198.78333333333333,
